event_id,permno,symbol,entry_date,block,cluster,title
EV-000216,77462,M,2015-08-14,2015-08,18,"Despite Weak Q2, Activist Starboard Value's Case Of Spinning Off Macy's Real Estate Still Doesn't Make 'Total Sense'"
EV-000217,14040,S,2015-08-14,2015-08,3,Mid-Day Market Update: Thursday's Top Volume Stocks
EV-000218,90215,CRM,2015-08-14,2015-08,14,Why Alphabet is a 'Terrific' Move for Google
EV-000219,90215,CRM,2015-08-14,2015-08,18,"DA Davidson's Andrews Previews Salesforce.com Q2 Earnings: Sees 'A Typically Solid Qtr.' But Reiterates Neutral, $75 Price Target"
EV-000220,50948,SMTC,2015-08-17,2015-08,16,"B. Riley Upgrades Semtech to Neutral, Lowers PT to $19.00"
EV-000221,77606,KSS,2015-08-17,2015-08,16,"UBS Downgrades Kohl's to Neutral, Lowers PT to $58.00"
EV-000222,77606,KSS,2015-08-17,2015-08,16,UPDATE: UBS's Binetti on Kohl's Downgrade: 'Good Initiatives Can't Overcome a Tough Macro'
EV-000223,53613,MU,2015-08-17,2015-08,17,Summit's Sundararajan: Now We Know Tsinghua-Micron Bid Is 'Real And Credible'
EV-000224,15643,RUN,2015-08-17,2015-08,14,What's Happening To Solar?
EV-000225,50948,SMTC,2015-08-17,2015-08,9,Benzinga's Top Upgrades
EV-000226,77606,KSS,2015-08-17,2015-08,9,Benzinga's Top Downgrades
EV-000227,88360,MRVL,2015-08-17,2015-08,2,3 Semiconductor Stocks See Swings In Short Interest
EV-000228,85914,BBY,2015-08-17,2015-08,0,Option Alert: Best Buy Sep $35.49 Call; 1000 Contracts Above Ask @$0.47
EV-000229,14040,S,2015-08-17,2015-08,3,Mid-Day Market Update: Friday's Top Ten Volume Stocks
EV-000230,53613,MU,2015-08-17,2015-08,3,Mid-Day Market Update: Friday's Top Ten Volume Stocks
EV-000231,53613,MU,2015-08-17,2015-08,17,Appaloosa Management 13F Liquidates Micron Stake Of 3.553M Shares
EV-000232,77606,KSS,2015-08-17,2015-08,15,Koh's Might Be The Best Of A Disappointing Discounting Retail Space
EV-000233,15145,BOX,2015-08-17,2015-08,10,Weekly Tech Highlights: The Power Of Tesla's Powerwall And Google Sings The ABCs
EV-000234,53613,MU,2015-08-17,2015-08,11,David Einhorn Loves Tech: Greenlight's Top Moves & Stakes In Q2
EV-000235,27828,HPQ,2015-08-17,2015-08,11,"Wal-Mart, HP Highlight The Week in Earnings"
EV-000236,87432,A,2015-08-18,2015-08,6,"Earnings Scheduled For August 17, 2015"
EV-000237,79881,URBN,2015-08-18,2015-08,6,"Earnings Scheduled For August 17, 2015"
EV-000238,79881,URBN,2015-08-18,2015-08,2,Must Watch Stocks for Today
EV-000239,87432,A,2015-08-18,2015-08,2,Must Watch Stocks for Today
EV-000240,53613,MU,2015-08-18,2015-08,2,Guy Adami And Dan Nathan Share Their Stock Picks
EV-000241,53613,MU,2015-08-18,2015-08,16,"Wedbush Downgrades Micron Technology to Neutral, Lowers PT to $19.00"
EV-000242,82598,NTAP,2015-08-18,2015-08,16,"Summit Research Downgrades NetApp to Sell, Lowers PT to $28.00"
EV-000243,53613,MU,2015-08-18,2015-08,14,Why Wedbush Downgraded Micron: Upside Might Not Come Until 2016
EV-000244,88360,MRVL,2015-08-18,2015-08,17,Marvell First to Launch Cost-Effective Quad-Core 64-bit ARMADA Mobile PXA1918 R10 LTE Carrier Aggregation SoC Platform with Leading Security and Advanced Communication Features for Mass Deployment by Global Operators
EV-000245,10220,BWXT,2015-08-18,2015-08,17,"BWXT Subsidiary BWXT Canada Awarded Design, Manufacturing Contracts For Plant In China; Terms Not Disclosed"
EV-000246,88360,MRVL,2015-08-18,2015-08,14,Silicon Motion Tech Is Down 38% In Two Months. Buy The Dip?
EV-000247,12873,P,2015-08-18,2015-08,14,UPDATE: BofA Highlights Total Mins. Growth in Individual Media Names
EV-000248,53613,MU,2015-08-18,2015-08,16,Wells Fargo Upgrades Micron Technology to Market Perform
EV-000249,82598,NTAP,2015-08-18,2015-08,14,Summit Research: Sell NetApp
EV-000250,82598,NTAP,2015-08-18,2015-08,9,Benzinga's Top Downgrades
EV-000251,53613,MU,2015-08-18,2015-08,9,Benzinga's Top Downgrades
EV-000252,82598,NTAP,2015-08-18,2015-08,2,Stocks Hitting 52-Week Lows
EV-000253,53613,MU,2015-08-18,2015-08,7,"Summit's Sundararajan Cuts Target on Micron to $25 Following 'Ho-Hum' Analyst Day, Maintains Buy Rating as 'Things Can Only Get Better from Here, Hopefully'"
EV-000254,53613,MU,2015-08-18,2015-08,1,"UPDATE: Summit's Sundararajan Says Micron's Analyst Day Lacked Specifics for the Most Part, Highlights One Positive Point 'Micron's NAND is shaping up to be a better story in 2016 vs. prior years'"
EV-000255,53613,MU,2015-08-18,2015-08,18,Analysts Mixed On Micron As Shares Reach Two-Year Lows
EV-000256,85914,BBY,2015-08-18,2015-08,14,How Best Buy Can Win 2016
EV-000257,85914,BBY,2015-08-18,2015-08,15,"Wedbush Sees Best Buy's Q2 Results Being Driven By Moderate Comp Growth Domestically, Calls Best Buy The Cadillac Of Consumer Electronics Retail"
EV-000258,53613,MU,2015-08-18,2015-08,1,Summit Research's Sundararajan On Micron: 'Time And Samsung Wait For No-One'
EV-000259,82598,NTAP,2015-08-18,2015-08,11,Calls of Note: The Research Notes Moving The Market This Monday
EV-000260,53613,MU,2015-08-18,2015-08,11,Calls of Note: The Research Notes Moving The Market This Monday
EV-000261,88360,MRVL,2015-08-18,2015-08,11,"MKM Analyst Previews Semiconductor Earnings, Share Your Thoughts!"
EV-000262,50948,SMTC,2015-08-18,2015-08,11,"MKM Analyst Previews Semiconductor Earnings, Share Your Thoughts!"
EV-000263,79881,URBN,2015-08-18,2015-08,5,"Urban Outfitters Reports Q2 EPS $0.52 vs. Est. $0.49, Rev. $867M vs. Est. $881.16M"
EV-000264,79881,URBN,2015-08-18,2015-08,15,Urban Outfitters Q2 Comps to Retail Segment (Including Comps to Direct-to-Consumer Channel) Up 4%
EV-000265,87432,A,2015-08-18,2015-08,5,"Agilent Technologies Reports Q3 EPS $0.44 vs. Est. $0.41, Rev. $1.014B vs. Est. $1B"
EV-000266,87432,A,2015-08-18,2015-08,5,"Agilent Sees Q4 Sales $1.03B-$1.05B vs $1.06B Est., Adj. EPS $0.45-$0.49 vs $0.50 Est."
EV-000267,87432,A,2015-08-18,2015-08,5,"Agilent Sees FY15 Sales $4.03B-$4.05B vs $4.06B Est., Adj. EPS $1.68-$1.72 vs $1.70 Est."
EV-000268,79881,URBN,2015-08-18,2015-08,15,"Urban Outfitters Q2 Profit Tops Views, Shares Gain"
EV-000269,12873,P,2015-08-18,2015-08,14,Why There's Less Room For 'Explosive Growth In Smartphones' Than Before
EV-000270,87432,A,2015-08-18,2015-08,14,Agilent Beats Q3 Expectations
EV-000271,85390,PLCE,2015-08-18,2015-08,7,"Wolfe Research Initiates Coverage on Children's Place at Outperform, Announces $67.00 PT"
EV-000272,92203,LULU,2015-08-18,2015-08,17,Wolfe Research Initiates Coverage on Lululemon Athletica at Peer Perform
EV-000273,79881,URBN,2015-08-18,2015-08,17,Wolfe Research Initiates Coverage on Urban Outfitters at Peer Perform
EV-000274,83976,ANF,2015-08-18,2015-08,15,Wolfe Research Initiates Coverage on Abercrombie & Fitch at Underperform
EV-000275,79881,URBN,2015-08-19,2015-08,2,7 Stocks You Should Be Watching Today
EV-000276,87432,A,2015-08-19,2015-08,2,7 Stocks You Should Be Watching Today
EV-000277,53613,MU,2015-08-19,2015-08,17,"Cramer Advises His Viewers On Alcoa Inc And Micron Technology, Inc."
EV-000278,27828,HPQ,2015-08-19,2015-08,14,Brian White's Holding HP: Here's Why
EV-000279,79881,URBN,2015-08-19,2015-08,4,"Monday's After-Hours Movers Led By Esperion Therapeutics, Sunedison, Urban Outfitters, Agilent & Fabrinet"
EV-000280,87432,A,2015-08-19,2015-08,4,"Monday's After-Hours Movers Led By Esperion Therapeutics, Sunedison, Urban Outfitters, Agilent & Fabrinet"
EV-000281,84519,CIEN,2015-08-19,2015-08,7,"Northland Securities Assumes Ciena at Market Perform, Announces $25.00 PT"
EV-000282,79881,URBN,2015-08-19,2015-08,9,Benzinga's Top #PreMarket Losers
EV-000283,83976,ANF,2015-08-19,2015-08,15,Abercrombie & Fitch Announces New Mgmt For Brand
EV-000284,79881,URBN,2015-08-19,2015-08,10,Morning Market Losers
EV-000285,77606,KSS,2015-08-19,2015-08,10,QVC And Zulily Join Up: What's Next?
EV-000286,77462,M,2015-08-19,2015-08,10,QVC And Zulily Join Up: What's Next?
EV-000287,24441,CDE,2015-08-19,2015-08,3,Mid-Morning Market Update: Markets Open Lower; Wal-Mart Lowers Full-Year Forecast
EV-000288,24441,CDE,2015-08-19,2015-08,13,"Worst Performing Industries For August 18, 2015"
EV-000289,24441,CDE,2015-08-19,2015-08,3,Mid-Day Market Update: National Penn Bancshares Surges On Acquisition News; Vera Bradley Shares Slide
EV-000290,14040,S,2015-08-19,2015-08,3,Mid-Day Market Update: Tuesday's Top 10 Volume Stocks
EV-000291,53613,MU,2015-08-19,2015-08,3,Mid-Day Market Update: Tuesday's Top 10 Volume Stocks
EV-000292,90215,CRM,2015-08-19,2015-08,18,"Global Equities Research Trip Chowdhry Advises To Remain On Sidelines With Salesforce.com, Says Negatives Outweigh Positives"
EV-000293,14040,S,2015-08-19,2015-08,14,This Is How Sprint Plans To Make Money By Providing Latest iPhones At $22/Month
EV-000294,61241,AMD,2015-08-19,2015-08,3,Mid-Day Market Update: Tuesday's Top Shorted Stocks
EV-000295,87337,PLUG,2015-08-19,2015-08,3,Mid-Day Market Update: Tuesday's Top Shorted Stocks
EV-000296,77699,FCEL,2015-08-19,2015-08,3,Mid-Day Market Update: Tuesday's Top Shorted Stocks
EV-000297,79881,URBN,2015-08-19,2015-08,11,How Wall Street Is Reacting To Urban Outfitters Earnings
EV-000298,84519,CIEN,2015-08-19,2015-08,18,Is Fiber Optics The Next Hot Investment Sector?
EV-000299,53613,MU,2015-08-19,2015-08,1,Two Developments That Should Have Memory Chip Investors Concerned
EV-000300,14040,S,2015-08-19,2015-08,0,Option Alert: Spring Sep $5 Call Sweep; 2907 Contracts @Ask @$0.29
EV-000301,93096,DG,2015-08-19,2015-08,15,"Dan Loeb, Still Bullish On Amgen, Allergan and Dow Chemical, Sells Out Of Dollar General"
EV-000302,53613,MU,2015-08-19,2015-08,18,Analysts Mixed On Micron's Analyst Day
EV-000303,32870,HRL,2015-08-20,2015-08,6,"Earnings Scheduled For August 19, 2015"
EV-000304,82598,NTAP,2015-08-20,2015-08,6,"Earnings Scheduled For August 19, 2015"
EV-000305,50948,SMTC,2015-08-20,2015-08,6,"Earnings Scheduled For August 19, 2015"
EV-000306,77357,SNPS,2015-08-20,2015-08,6,"Earnings Scheduled For August 19, 2015"
EV-000307,82598,NTAP,2015-08-20,2015-08,13,"Keep an Eye on These 10 Stocks for August 19, 2015"
EV-000308,32870,HRL,2015-08-20,2015-08,13,"Keep an Eye on These 10 Stocks for August 19, 2015"
EV-000309,42585,SJM,2015-08-20,2015-08,7,"Credit Suisse Upgrades JM Smucker to Outperform, Raises PT to $125.00"
EV-000310,82598,NTAP,2015-08-20,2015-08,18,NetApp Fails To Convince Longbow It Can Stem Share Losses In Lieu Of Increasing Startup Competition
EV-000311,14040,S,2015-08-20,2015-08,14,Will iPhone Sales Decline If Subsidies Are Abandoned?
EV-000312,77357,SNPS,2015-08-20,2015-08,11,Tech Earnings Calls To Watch On Wednesday Afternoon: NetApp & Synopsys
EV-000313,82598,NTAP,2015-08-20,2015-08,11,Tech Earnings Calls To Watch On Wednesday Afternoon: NetApp & Synopsys
EV-000314,32870,HRL,2015-08-20,2015-08,5,"Hormel Reports Q3 Adj. EPS $0.56 vs $0.55 Est., Sales $2.2B vs $2.26B Est.; Raises FY Adj. EPS Outlook"
EV-000315,32870,HRL,2015-08-20,2015-08,5,UPDATE: Hormel Raises FY15 Adj. EPS Outlook from $2.50-$2.60 to $2.57-$2.63 vs $2.54 Est.
EV-000316,78975,INTU,2015-08-20,2015-08,7,"Deutsche Bank Upgrades Intuit to Buy, Raises PT to $120.00"
EV-000317,13511,PANW,2015-08-20,2015-08,10,"Brean Capital Eyeing Cyber Security Names Today - Says Four Best Constructive Charts Are For PANW, FTNT, PFPT, IMPV"
EV-000318,42585,SJM,2015-08-20,2015-08,10,Catalysts Could Be Coming For 'Fallen Star' JM Smucker
EV-000319,32870,HRL,2015-08-20,2015-08,11,"Hormel Foods Posts Upbeat Q3 Profit, Lifts Full-Year Forecast"
EV-000320,82598,NTAP,2015-08-20,2015-08,18,"Startups, Coming IPOs Are Threatening NetApp"
EV-000321,13511,PANW,2015-08-20,2015-08,2,Phil Pearlman Tweets: 'If u are out chasing cybersec stocks today on the madison breach & brean pump remember sellers were waiting for this kind of day & for u.'
EV-000322,88360,MRVL,2015-08-20,2015-08,17,Ladenburg Thalmann Upgrades Marvell Technology Group to Buy
EV-000323,32870,HRL,2015-08-20,2015-08,9,Benzinga's Top #PreMarket Gainers
EV-000324,14040,S,2015-08-20,2015-08,17,Sprint 13D Shows Holder Softbank Holds 80.79% Stake As Of August 18
EV-000325,32678,HEI,2015-08-20,2015-08,17,HEICO Acquires Leading F-16 Spares Manufacturer
EV-000326,42585,SJM,2015-08-20,2015-08,9,Benzinga's Top Upgrades
EV-000327,13511,PANW,2015-08-20,2015-08,2,Brean Capital's Frank Longman: Here Are Cybersecurity Stocks With Technical Breakout Potential
EV-000328,32870,HRL,2015-08-20,2015-08,10,Morning Market Gainers
EV-000329,14182,BURL,2015-08-20,2015-08,15,"BMO's Morris Says TJX's Q3 Has Started 'Strong,' Sees Good Traffic in Off-Price Channel as Positive Read Through for Burlington Stores, Ross Stores"
EV-000330,85390,PLCE,2015-08-20,2015-08,15,"FBR's Anderson Offers Positive Read-Throughs for Retailers Following Dept. Store, Mass, Sporting Goods Earnings Last Week"
EV-000331,85631,ADSK,2015-08-20,2015-08,2,5 U.S. Stocks With Operating Profit Multiples Greater Than 30x
EV-000332,12873,P,2015-08-20,2015-08,0,Option Alert: Pandora Sep $21 Call Sweep; 1910 Contracts @Ask @$0.41
EV-000333,90215,CRM,2015-08-20,2015-08,18,"Oppenheimer's Schwartz Reiterates Outperform on Salesforce Ahead of Thurs.'s Q2 Results, Says 'prior M&A speculation supports current valuation and with good 2H share catalysts brewing'"
EV-000334,92322,ULTA,2015-08-20,2015-08,11,"Oppenheimer's Parikh on Ulta Ahead of Next Thurs.'s (Aug. 27) Q2 Results: 'Another Solid Quarter Likely From ULTA,"
EV-000335,87337,PLUG,2015-08-20,2015-08,0,Option Alert: Plug Aug $2.5 Call Sweep; 1400 Contracts @Ask @$0.02
EV-000336,78975,INTU,2015-08-20,2015-08,18,"Jefferies' Zelnick Reiterates Buy on Intuit Ahead of Thurs.'s Q4 Earnings; Looking for Upside to QBO Subs, Improvement in Payroll, Payments Attach Rates, 'Eyes on FY16 Guidance'"
EV-000337,87337,PLUG,2015-08-20,2015-08,18,Shares of Plug Power Make Parabolic Move But Largely Unch as Traders Respond to Co. Blog Post Highlighting 'GenKey Success with Walmart'
EV-000338,60580,TTC,2015-08-20,2015-08,17,"The Toro Co. Names Richard Olson as Pres, COO"
EV-000339,80320,CPRT,2015-08-20,2015-08,10,A Used-Car Portfolio To Profit From A Sluggish Economy
EV-000340,53613,MU,2015-08-20,2015-08,3,Mid-Day Market Update: Wednesday's Top Volume Stocks
EV-000341,14040,S,2015-08-20,2015-08,3,Mid-Day Market Update: Wednesday's Top Volume Stocks
EV-000342,15145,BOX,2015-08-20,2015-08,18,Shares od Box Moving Higher in Response to Meliss Lee Tweet Regarding Possible Acquisition
EV-000343,90215,CRM,2015-08-20,2015-08,18,Microsoft Investors: Don't Get Too Excited About A Dividend Raise
EV-000344,91611,FSLR,2015-08-20,2015-08,2,First Solar Shares Rising on Volume
EV-000345,78975,INTU,2015-08-20,2015-08,14,"For Intuit, It's All About The Transition To Recurring Revenue"
EV-000346,85390,PLCE,2015-08-20,2015-08,15,"Analyst Offers Positive Read-Thoughts For Retailers Following Department Store, Mass, Sporting Goods Earnings Last Week"
EV-000347,78975,INTU,2015-08-20,2015-08,11,Software Earnings Calls To Watch On Thursday: Salesforce & Intuit
EV-000348,90215,CRM,2015-08-20,2015-08,11,Software Earnings Calls To Watch On Thursday: Salesforce & Intuit
EV-000349,88360,MRVL,2015-08-20,2015-08,11,Tech Hardware Earnings Calls To Watch On Thursday: Hewlett-Packard & Marvell Technology
EV-000350,27828,HPQ,2015-08-20,2015-08,11,Tech Hardware Earnings Calls To Watch On Thursday: Hewlett-Packard & Marvell Technology
EV-000351,82598,NTAP,2015-08-20,2015-08,5,"NetApp Reports Q1 EPS $0.29 Vs Est $0.23, Sales $1.34B Vs Est $1.32B"
EV-000352,82598,NTAP,2015-08-20,2015-08,5,"NetApp Sees Q2 Adj. EPS $0.55-$0.60 vs $0.46 Est., Sales $1.4B-$1.5B vs $1.39B Est."
EV-000353,82598,NTAP,2015-08-20,2015-08,18,"NetApp Shares Surge ~$4.30 (Up ~16%) Following Better-Than-Expected Q1 Report, Solid Q2 EPS Outlook; Last Trade $34.30"
EV-000354,77357,SNPS,2015-08-20,2015-08,5,"Synopsys Reports Q3 EPS $0.63 Vs Est $0.89, Sales $555.8M vs Est $555.40M"
EV-000355,77357,SNPS,2015-08-20,2015-08,5,"Synopsys Sees Q4 Sales $570M-$585M vs $571.94M Est., Adj. EPS $0.65-$0.67 vs $0.70 Est.; Sees FY15 Sales $2.225B-$2.24B vs $2.23B Est., Adj. EPS $2.76-$2.78 vs $2.78 Est."
EV-000356,82598,NTAP,2015-08-20,2015-08,18,"NetApp Shares Jump Following Better-Than-Expected Q1 Earnings, Solid Q2 Forecast"
EV-000357,50948,SMTC,2015-08-20,2015-08,5,"Semtech Reports Inline Q2 EPS $0.24, Sales #125.7M Vs est $123.74M"
EV-000358,50948,SMTC,2015-08-20,2015-08,5,"Semtech Sees Q3 Adj. EPS $0.21-$0.27 vs $0.29 Est., Sales $110M-$120M vs $129.5M Est."
EV-000359,82598,NTAP,2015-08-20,2015-08,17,"Wednesday's After-Hours Movers Led By Baytex Energy, NetApp, L Brands, Synopsys And Amira Nature Foods"
EV-000360,77357,SNPS,2015-08-20,2015-08,17,"Wednesday's After-Hours Movers Led By Baytex Energy, NetApp, L Brands, Synopsys And Amira Nature Foods"
EV-000361,77357,SNPS,2015-08-21,2015-08,7,"DA Davidson Reiterates Buy on Synopsys, Raises PT to $60.00"
EV-000362,78975,INTU,2015-08-21,2015-08,6,"Earnings Scheduled For August 20, 2015"
EV-000363,90215,CRM,2015-08-21,2015-08,6,"Earnings Scheduled For August 20, 2015"
EV-000364,60580,TTC,2015-08-21,2015-08,6,"Earnings Scheduled For August 20, 2015"
EV-000365,27828,HPQ,2015-08-21,2015-08,6,"Earnings Scheduled For August 20, 2015"
EV-000366,88360,MRVL,2015-08-21,2015-08,6,"Earnings Scheduled For August 20, 2015"
EV-000367,78975,INTU,2015-08-21,2015-08,13,"10 Stocks To Watch For August 20, 2015"
EV-000368,82598,NTAP,2015-08-21,2015-08,13,"10 Stocks To Watch For August 20, 2015"
EV-000369,90215,CRM,2015-08-21,2015-08,13,"10 Stocks To Watch For August 20, 2015"
EV-000370,27828,HPQ,2015-08-21,2015-08,13,"10 Stocks To Watch For August 20, 2015"
EV-000371,32870,HRL,2015-08-21,2015-08,7,"Deutsche Bank Upgrades Hormel Foods to Buy, Raises PT to $66.00"
EV-000372,32870,HRL,2015-08-21,2015-08,11,US Stock Futures Tumble Ahead Of Economic Data
EV-000373,82598,NTAP,2015-08-21,2015-08,11,US Stock Futures Tumble Ahead Of Economic Data
EV-000374,83822,GES,2015-08-21,2015-08,17,"Guess? Founder Georges Marciano Issues Press Release Disclosing Suit Against Co. for Breach of Contract, Infringement of IP Rights"
EV-000375,82598,NTAP,2015-08-21,2015-08,9,Benzinga's Top #PreMarket Gainers
EV-000376,14040,S,2015-08-21,2015-08,18,Gartner Report Shows Global Smartphone Sales During Q2 Up 13.5 YoY to ~330M Units
EV-000377,53613,MU,2015-08-21,2015-08,9,Benzinga's Top #PreMarket Losers
EV-000378,60580,TTC,2015-08-21,2015-08,5,"The Toro Co Q3 EPS $0.94 vs Est $0.91, Sales $609.6M Vs Est $613.24M"
EV-000379,60580,TTC,2015-08-21,2015-08,5,Toro Raises FY EPS To 3.50 Vs Est $3.45
EV-000380,88360,MRVL,2015-08-21,2015-08,11,"Marvell Announces Postponement of Q2 Earnings, Call"
EV-000381,88360,MRVL,2015-08-21,2015-08,18,UPDATE: Marvell Says Needs 'more time to finalize its quarterly financial results'
EV-000382,32870,HRL,2015-08-21,2015-08,9,Benzinga's Top Upgrades
EV-000383,85914,BBY,2015-08-21,2015-08,14,Hearing Positive ITG Comments oN Best Buy
EV-000384,82598,NTAP,2015-08-21,2015-08,10,Morning Market Gainers
EV-000385,53613,MU,2015-08-21,2015-08,14,Why Intel Is Going On The Offensive
EV-000386,32870,HRL,2015-08-21,2015-08,2,Stocks Hitting 52-Week Highs
EV-000387,82598,NTAP,2015-08-21,2015-08,9,Benzinga's Volume Movers
EV-000388,82598,NTAP,2015-08-21,2015-08,3,Mid-Day Market Update: Tech Data Surges On Strong Results; Jumei Shares Slip
EV-000389,78975,INTU,2015-08-21,2015-08,5,"Intuit Reports Q14 Adj Loss $0.05 Vs Est Loss $0.12, Sales $696M Vs Est $738.98M"
EV-000390,78975,INTU,2015-08-21,2015-08,5,"Intuit Sees Q1 Adj. Loss of $0.04-$0.03 vs Gain of $0.06/Share Est., Sales $660M-$680M vs $776.4M Est."
EV-000391,27828,HPQ,2015-08-21,2015-08,5,"Hewlett-Packard Company Reports Q3 EPS $0.88 vs. Est. $0.85, Rev. $25.3B vs. Est. $25.44B"
EV-000392,90215,CRM,2015-08-21,2015-08,5,"Salesforce Reports Q2 EPS $0.19 vs. Est. $0.18, Rev. $1.63B vs. Est. $1.6B"
